code,time,buy_no,sell_no,price,vol,amount
000584,103937800,4750190,4754967,6.53,9,5877
000584,103948690,4762777,4693466,6.54,2,1308
000584,103948720,4750190,4762805,6.53,3,1959
000584,103956320,4767997,4693466,6.54,20,13080
000584,104008850,4777003,4693466,6.54,2,1308
000584,104009410,4777523,4693466,6.54,3,1962
000584,104009410,4777523,4730568,6.54,50,32700
000584,104009410,4777523,4742332,6.54,20,13080
000584,104009410,4777523,4751605,6.54,14,9156
000584,104025040,4787850,4751605,6.54,7,4578
000584,104027860,4789864,4751605,6.54,10,6540
000584,104052010,4805408,4751605,6.54,50,32700
000584,104052010,4805408,4788743,6.54,84,54936
000584,104054500,4805408,4807003,6.54,1,654
000584,104054500,4805408,4807005,6.54,1,654
000584,104057310,4805408,4808866,6.54,1,654
000584,104057600,4809173,3626429,6.55,1,655
000584,104057610,4809198,3626429,6.55,3,1965
000584,104100370,4805408,4811236,6.54,1,654
000584,104100480,4805408,4811357,6.54,8,5232
000584,104101830,4805408,4812452,6.54,1,654
000584,104110190,4805408,4818385,6.54,8,5232
000584,104110190,4806861,4818385,6.54,1,654
000584,104117900,4806861,4823482,6.54,1,654
000584,104117900,4808748,4823482,6.54,2,1308
000584,104117900,4815188,4823482,6.54,2,1308
000584,104121500,4815188,4826102,6.54,30,19620
000584,104121500,4821472,4826102,6.54,4,2616
000584,104130240,4831742,4827691,6.54,2,1308
000584,104130240,4831742,4829690,6.54,1,654
000584,104130240,4831742,4830041,6.54,7,4578
000584,104135260,4750190,4835680,6.53,20,13060
000584,104139340,4750190,4838542,6.53,58,37874
000584,104139350,4750190,4838558,6.53,21,13713
000584,104140530,4839499,4830041,6.54,10,6540
000584,104142060,4750190,4840498,6.53,6,3918
000584,104142060,4761522,4840498,6.53,1,653
000584,104142060,4827685,4840498,6.53,1,653
000584,104142210,4827690,4840621,6.53,1,653
000584,104212120,4862449,4840621,6.53,3,1959
000584,104212120,4862449,4840626,6.53,2,1306
000584,104216060,4747669,4865427,6.52,1,652
000584,104216060,4747670,4865427,6.52,1,652
000584,104216060,4749877,4865427,6.52,20,13040
000584,104216060,4775189,4865427,6.52,8,5216
000584,104216580,4865755,4840626,6.53,7,4571
000584,104216580,4865755,4840627,6.53,9,5877
000584,104216580,4865755,4840630,6.53,4,2612
000584,104216580,4865755,4840700,6.53,6,3918
000584,104216580,4865755,4840725,6.53,1,653
000584,104357280,4939484,4840725,6.53,8,5224
000584,104357280,4939484,4840726,6.53,9,5877
000584,104357280,4939484,4841234,6.53,7,4571
000584,104357280,4939484,4843702,6.53,47,30691
000584,104357470,4939717,4843702,6.53,3,1959
000584,104357470,4939717,4846524,6.53,13,8489
000584,104357470,4939717,4898197,6.53,1,653
000584,104357470,4939717,4938769,6.53,16,10448
000584,104400920,4939717,4942904,6.53,5,3265
000584,104435210,4970795,4830041,6.54,1,654
000584,104513290,4939717,5002217,6.53,8,5224
000584,104513290,4942258,5002217,6.53,2,1306
000584,104513290,4942259,5002217,6.53,3,1959
000584,104601480,4942259,5044774,6.53,1,653
000584,104603180,5046417,4830041,6.54,1,654
000584,104646420,5083640,4830041,6.54,1,654
000584,104646420,5083640,4834225,6.54,4,2616
000584,104701030,5095420,4834225,6.54,10,6540
000584,104710770,5103671,4834225,6.54,36,23544
000584,104710770,5103671,4834239,6.54,60,39240
000584,104710770,5103671,4850471,6.54,3,1962
000584,104710770,5103671,4885043,6.54,10,6540
000584,104710770,5103671,4986280,6.54,10,6540
000584,104710770,5103671,5027301,6.54,10,6540
000584,104710770,5103671,5091074,6.54,119,77826
000584,104712090,5104634,3626429,6.55,3,1965
000584,104712120,5104651,3626429,6.55,2,1310
000584,104712130,5104664,3626429,6.55,1,655
000584,104712160,5104709,3626429,6.55,2,1310
000584,104712190,5104758,3626429,6.55,4,2620
000584,104712200,5104761,3626429,6.55,2,1310
000584,104712200,5104769,3626429,6.55,2,1310
000584,104712250,5104827,3626429,6.55,3,1965
000584,104712340,5104905,3626429,6.55,1,655
000584,104712590,5105189,3626429,6.55,6,3930
000584,104714530,5103671,5106628,6.54,3,1962
000584,104715420,5107327,3626429,6.55,3,1965
000584,104727960,5117701,3626429,6.55,67,43885
000584,104727960,5117701,3686212,6.55,60,39300
000584,104727960,5117701,3730160,6.55,25,16375
000584,104727960,5117701,3867026,6.55,3,1965
000584,104727960,5117701,4105651,6.55,20,13100
000584,104727960,5117701,4822420,6.55,10,6550
000584,104727960,5117701,5101613,6.55,20,13100
000584,104735200,5124552,3592982,6.56,1,656
000584,104740940,5130248,3592982,6.56,25,16400
000584,104740940,5130248,3688453,6.56,20,13120
000584,104740940,5130248,3810829,6.56,80,52480
000584,104740940,5130248,4356274,6.56,100,65600
000584,104740940,5130248,4815289,6.56,75,49200
000584,104745130,5134274,4815289,6.56,5,3280
000584,104747250,5136575,4815289,6.56,120,78720
000584,104747250,5136575,4827193,6.56,26,17056
000584,104747250,5136575,5135202,6.56,4,2624
000584,104748130,5137337,5135202,6.56,3,1967
000584,104748130,5137339,5135202,6.56,7,4592
000584,104748140,5137343,5135202,6.56,1,656
000584,104748180,5137374,5135202,6.56,1,656
000584,104748180,5137378,5135202,6.56,2,1312
000584,104748240,5137448,5135202,6.56,4,2624
000584,104748400,5137622,5135202,6.56,8,5248
000584,104753020,5137622,5142315,6.56,2,1312
000584,104753020,5137775,5142315,6.56,6,3935
000584,104753020,5138472,5142315,6.56,1,656
000584,104753260,5138472,5142515,6.56,10,6560
000584,104756750,5138472,5145926,6.56,23,15088
000584,104759310,5148647,3281508,6.57,21,13797
000584,104803020,5152392,3281508,6.57,472,310104
000584,104803020,5152392,3333981,6.57,10,6570
000584,104803020,5152392,3458289,6.57,20,13140
000584,104803020,5152392,3589664,6.57,5,3285
000584,104803020,5152392,3688807,6.57,5,3285
000584,104803020,5152392,3982817,6.57,10,6570
000584,104803020,5152392,4861059,6.57,50,32850
000584,104803020,5152392,5150949,6.57,1,657
000584,104803100,5152392,5152499,6.57,51,33507
000584,104803740,5152392,5153150,6.57,70,45990
000584,104805100,5152392,5154664,6.57,10,6570
000584,104805280,5152392,5154795,6.57,45,29565
000584,104815170,5164135,3243482,6.58,11,7238
000584,104815170,5164135,3253670,6.58,5,3290
000584,104815170,5164135,3257187,6.58,20,13160
000584,104815170,5164135,3490376,6.58,18,11844
000584,104815440,5164406,3490376,6.58,1,658
000584,104815440,5164408,3490376,6.58,6,3948
000584,104815440,5164411,3490376,6.58,2,1316
000584,104818150,5152392,5166763,6.57,23,15111
000584,104818890,5152392,5167476,6.57,5,3285
000584,104821180,5152392,5169421,6.57,20,13140
000584,104827190,5152392,5175142,6.57,36,23652
000584,104827250,5152392,5175183,6.57,10,6570
000584,104827370,5152392,5175300,6.57,56,36792
000584,104828760,5152392,5176767,6.57,255,167535
000584,104830100,5177785,3490376,6.58,3,1974
000584,104830100,5177785,3509316,6.58,3,1974
000584,104830120,5152392,5177801,6.57,4,2628
000584,104830170,5152392,5177839,6.57,6,3942
000584,104830180,5152392,5177843,6.57,4,2628
000584,104830180,5152392,5177845,6.57,23,15111
000584,104830210,5152392,5177903,6.57,9,5913
000584,104830210,5155672,5177903,6.57,1,657
000584,104830210,5164157,5177903,6.57,1,657
000584,104832680,5180355,5177903,6.57,2,1314
000584,104832680,5180355,5178080,6.57,48,31536
000584,104832680,5180355,5178167,6.57,1,657
000584,104842420,5175061,5189315,6.56,30,19680
000584,104842420,5182899,5189315,6.56,1,656
000584,104851710,5197043,5193798,6.56,1,656
000584,104851710,5197043,5179922,6.57,11,7227
000584,104907340,5117701,5210052,6.55,67,43885
000584,104908310,5210977,5200459,6.56,14,9184
000584,104934850,5117701,5230888,6.55,1,655
000584,104947910,5117701,5240638,6.55,60,39300
000584,104956210,5117701,5246524,6.55,10,6550
000584,104958310,5117701,5248011,6.55,57,37335
000584,104958310,5198919,5248011,6.55,1,655
000584,104958310,5202833,5248011,6.55,26,17030
000584,104958310,5220766,5248011,6.55,16,10480
000584,105001430,5220766,5250621,6.55,1,655
000584,105002830,5220766,5251728,6.55,35,22925
000584,105003030,5220766,5251862,6.55,58,37990
000584,105003470,5220766,5252175,6.55,90,58950
000584,105003470,5234529,5252175,6.55,10,6550
000584,105012820,5103671,5258861,6.54,16,10464
000584,105038080,5277515,5252175,6.55,58,37990
000584,105038080,5277515,5263237,6.55,22,14410
000584,105038080,5277515,5263412,6.55,53,34715
000584,105038080,5277515,5264754,6.55,5,3275
000584,105038080,5277515,5266757,6.55,62,40610
000584,105045720,5283357,5266757,6.55,54,35370
000584,105045720,5283357,5268346,6.55,90,58950
000584,105045720,5283357,5268450,6.55,10,6550
000584,105045720,5283357,5268480,6.55,82,53710
000584,105057680,5283357,5291811,6.55,3,1965
000584,105113590,5303134,5200459,6.56,4,2624
000584,105115170,5304198,5200459,6.56,1,656
000584,105118230,5306218,5200459,6.56,2,1312
000584,105121180,5308262,5200459,6.56,6,3935
000584,105128060,5283357,5313264,6.55,20,13100
000584,105210230,5341069,5200459,6.56,1,656
000584,105239350,5283357,5360018,6.55,30,19650
000584,105240480,5283357,5360956,6.55,13,8515
000584,105242340,5283357,5362265,6.55,5,3275
000584,105300120,5283357,5375601,6.55,10,6550
000584,105300260,5283357,5375823,6.55,13,8515
000584,105301150,5283357,5376860,6.55,1,655
000584,105303180,5283357,5378449,6.55,10,6550
000584,105304610,5283357,5379685,6.55,10,6550
000584,105306170,5283357,5380667,6.55,4,2620
000584,105306600,5283357,5381027,6.55,4,2620
000584,105306700,5283357,5381151,6.55,6,3930
000584,105306730,5283357,5381180,6.55,56,36680
000584,105311570,5283357,5384991,6.55,37,24235
000584,105311570,5285166,5384991,6.55,2,1310
000584,105311570,5285183,5384991,6.55,1,655
000584,105311570,5321208,5384991,6.55,1,655
000584,105311570,5370446,5384991,6.55,1,655
000584,105311570,5383012,5384991,6.55,1,655
000584,105327840,5103671,5397197,6.54,8,5232
000584,105334130,5401472,5384991,6.55,14,9170
000584,105334130,5401472,5385104,6.55,1,655
000584,105335250,5103671,5402294,6.54,5,3270
000584,105344730,5103671,5408338,6.54,26,17004
000584,105345440,5103671,5408801,6.54,1,654
000584,105355250,5103671,5415023,6.54,350,228900
000584,105355910,5103671,5415384,6.54,31,20274
000584,105355910,5103671,5415386,6.54,31,20274
000584,105355910,5103671,5415388,6.54,96,62784
000584,105357480,5103671,5416323,6.54,33,21582
000584,105357480,5103671,5416325,6.54,352,230208
000584,105357480,5104669,5416325,6.54,1,654
000584,105357480,5104673,5416325,6.54,1,654
000584,105357480,5104691,5416325,6.54,4,2616
000584,105357480,5104695,5416325,6.54,1,654
000584,105357480,5104697,5416325,6.54,1,654
000584,105357480,5104768,5416325,6.54,5,3270
000584,105357480,5104771,5416325,6.54,2,1308
000584,105357480,5278255,5416325,6.54,2,1308
000584,105400230,5001172,5417979,6.53,1,653
000584,105400230,5001176,5417979,6.53,1,653
000584,105400240,5417987,5416751,6.54,5,3270
000584,105410390,5001184,5425109,6.53,1,653
000584,105410390,5014641,5425109,6.53,45,29385
000584,105416080,5014641,5429285,6.53,11,7183
000584,105420470,5014641,5432170,6.53,7,4571
000584,105436940,5014641,5442727,6.53,37,24161
000584,105436940,5042406,5442727,6.53,3,1959
000584,105439200,5042406,5444048,6.53,2,1306
000584,105439200,5437581,5444048,6.53,2,1306
000584,105501070,5437581,5458952,6.53,1,653
000584,105503170,5437581,5460328,6.53,2,1306
000584,105503170,5444756,5460328,6.53,1,653
000584,105541180,5485332,5462340,6.53,2,1306
000584,105617070,5508825,5462340,6.53,5,3265
000584,105617070,5508825,5462344,6.53,4,2612
000584,105617070,5508825,5462489,6.53,2,1306
000584,105644890,4806714,5526689,6.52,8,5216
000584,105652650,4806714,5532225,6.52,12,7823
000584,105652650,4864596,5532225,6.52,1,652
000584,105652650,5442282,5532225,6.52,2,1304
000584,105657070,5507573,5535084,6.52,1,652
000584,105657070,5510894,5535084,6.52,9,5868
000584,105701070,5510894,5537851,6.52,1,652
000584,105711150,5510894,5544550,6.52,17,11084
000584,105712220,5510894,5545174,6.52,7,4564
000584,105712220,5510894,5545179,6.52,1,652
000584,105712240,5510894,5545197,6.52,2,1304
000584,105712300,5510894,5545234,6.52,4,2608
000584,105712300,5510894,5545239,6.52,15,9780
000584,105712300,5522706,5545239,6.52,1,652
000584,105712300,5522788,5545239,6.52,1,652
000584,105715510,5547320,5545239,6.52,14,9128
000584,105715510,5547320,5546702,6.52,6,3911
000584,105744740,4643574,5565542,6.51,1,651
000584,105744740,4830433,5565542,6.51,6,3906
000584,105744740,5247672,5565542,6.51,30,19530
000584,105744740,5401599,5565542,6.51,2,1302
000584,105744740,5455587,5565542,6.51,10,6510
000584,105744740,5506083,5565542,6.51,10,6510
000584,105744740,5547159,5565542,6.51,12,7812
000584,105804490,5547159,5577708,6.51,15,9765
000584,105804490,5558228,5577708,6.51,10,6510
000584,105804490,5565759,5577708,6.51,1,651
000584,105806090,5578758,5577708,6.51,4,2604
000584,105806300,5578909,5577708,6.51,15,9765
000584,105809300,5580773,5577708,6.51,3,1953
000584,105812090,5582456,5577708,6.51,1,651
000584,105815400,5584491,5577708,6.51,1,651
000584,105824590,4471287,5589753,6.5,5,3250
000584,105824590,4543036,5589753,6.5,8,5200
000584,105824590,4566224,5589753,6.5,10,6500
000584,105824590,4573450,5589753,6.5,20,13000
000584,105824590,4574201,5589753,6.5,1,650
000584,105824590,4609870,5589753,6.5,1,650
000584,105824590,4609886,5589753,6.5,1,650
000584,105824590,4609888,5589753,6.5,1,650
000584,105824590,4611881,5589753,6.5,1,650
000584,105824590,4689806,5589753,6.5,20,13000
000584,105824590,4713383,5589753,6.5,12,7800
000584,105828060,5591961,5577708,6.51,33,21483
000584,105840700,5599201,5577708,6.51,16,10416
000584,105855110,5607738,5546702,6.52,14,9128
000584,105855110,5607738,5585242,6.52,5,3260
000584,105858940,5607738,5609768,6.52,10,6520
000584,105901140,5607738,5611116,6.52,1,652
000584,105906340,5607738,5614372,6.52,20,13040
000584,105907620,5615190,5470162,6.53,8,5224
000584,105932650,5614771,5629800,6.52,5,3260
000584,105932650,5599201,5629800,6.51,1,651
000584,105932650,5600045,5629800,6.51,1,651
000584,110055510,5600046,5684714,6.51,4,2604
000584,110055510,5630184,5684714,6.51,30,19530
000584,110055510,5635432,5684714,6.51,6,3906
000584,110055510,5635434,5684714,6.51,1,651
000584,110055510,5635436,5684714,6.51,1,651
000584,110055510,5635437,5684714,6.51,1,651
000584,110055510,5635438,5684714,6.51,1,651
000584,110101980,4713383,5690191,6.5,7,4550
000584,110131160,5710631,5684714,6.51,13,8463
000584,110142090,5710631,5717560,6.51,30,19530
000584,110143640,5710631,5718755,6.51,19,12369
000584,110147300,5710631,5721140,6.51,10,6510
000584,110210880,5710631,5736498,6.51,21,13671
000584,110213040,5710631,5737760,6.51,7,4557
000584,110213040,5712036,5737760,6.51,4,2604
000584,110213040,5712038,5737760,6.51,2,1302
000584,110213040,5730427,5737760,6.51,6,3906
000584,110230010,4713383,5748094,6.5,50,32500
000584,110231080,4713383,5748798,6.5,3,1950
000584,110231080,5036117,5748798,6.5,8,5200
000584,110235820,5036117,5751746,6.5,7,4550
000584,110309290,5036117,5771893,6.5,35,22750
000584,110309290,5048788,5771893,6.5,2,1300
000584,110309290,5057535,5771893,6.5,10,6500
000584,110309290,5504042,5771893,6.5,2,1300
000584,110309290,5647478,5771893,6.5,30,19500
000584,110309290,5748099,5771893,6.5,1,650
000584,110309290,5751669,5771893,6.5,3,1950
000584,110309290,5770115,5771893,6.5,2,1300
000584,110309290,5770154,5771893,6.5,1,650
000584,110321190,5778644,5771893,6.5,10,6500
000584,110331930,5784839,5771893,6.5,4,2600
000584,110331930,5784839,5773488,6.5,6,3900
000584,110334230,5786144,5773488,6.5,14,9100
000584,110337060,5786144,5787615,6.5,10,6500
000584,110337060,5787149,5787615,6.5,2,1300
000584,110337060,5787156,5787615,6.5,1,650
000584,110337060,4315673,5787615,6.49,15,9735
000584,110337060,4327277,5787615,6.49,4,2596
000584,110337060,4327669,5787615,6.49,1,649
000584,110403360,5802402,5788846,6.5,2,1300
000584,110406160,5804012,5788846,6.5,1,650
000584,110406170,5804020,5788846,6.5,1,650
000584,110406200,5804033,5788846,6.5,1,650
000584,110454950,5830520,5737760,6.51,1,651
000584,110500040,5833375,5737760,6.51,6,3906
000584,110501590,5834412,5737760,6.51,4,2604
000584,110501590,5834412,5755179,6.51,6,3906
000584,110501600,5834415,5755179,6.51,3,1953
000584,110503170,5835218,5755179,6.51,1,651
000584,110503170,5835227,5755179,6.51,1,651
000584,110503190,5835251,5755179,6.51,5,3255
000584,110503200,5835255,5755179,6.51,2,1302
000584,110503200,5835260,5755179,6.51,5,3255
000584,110503200,5835262,5755179,6.51,5,3255
000584,110503200,5835264,5755179,6.51,5,3255
000584,110503200,5835266,5755179,6.51,9,5859
000584,110503200,5835272,5755179,6.51,1,651
000584,110503200,5835274,5755179,6.51,2,1302
000584,110503200,5835276,5755179,6.51,5,3255
000584,110503200,5835276,5772662,6.51,3,1953
000584,110503210,5835282,5772662,6.51,2,1302
000584,110503210,5835284,5772662,6.51,4,2604
000584,110503210,5835287,5772662,6.51,1,651
000584,110503210,5835289,5772662,6.51,3,1953
000584,110503210,5835294,5772662,6.51,2,1302
000584,110503220,5835299,5772662,6.51,2,1302
000584,110503220,5835301,5812053,6.51,1,651
000584,110503660,5835593,5812053,6.51,4,2604
000584,110506050,5835593,5836811,6.51,6,3906
000584,110506050,5804033,5836811,6.5,1,650
000584,110506050,5804047,5836811,6.5,1,650
000584,110506050,5804067,5836811,6.5,2,1300
000584,110514630,5836817,5841463,6.51,31,20181
000584,110514630,5836820,5841463,6.51,1,651
000584,110514630,5836949,5841463,6.51,1,651
000584,110515120,5841641,5841463,6.51,5,3255
000584,110515120,5841643,5841463,6.51,2,1302
000584,110608370,5841694,5873279,6.51,3,1953
000584,110608370,5841695,5873279,6.51,1,651
000584,110608370,5841707,5873279,6.51,1,651
000584,110608370,5841751,5873279,6.51,1,651
000584,110608370,5841782,5873279,6.51,1,651
000584,110608370,5841833,5873279,6.51,3,1953
000584,110617810,5878513,5673426,6.52,3,1955
000584,110630120,5841833,5885764,6.51,5,3255
000584,110630120,5841833,5885766,6.51,6,3906
000584,110630160,5841833,5885804,6.51,6,3906
000584,110630160,5841833,5885806,6.51,4,2604
000584,110630160,5841833,5885808,6.51,9,5859
000584,110630160,5841833,5885810,6.51,4,2604
000584,110630180,5885829,5673426,6.52,4,2608
000584,110630270,5841833,5885874,6.51,4,2604
000584,110630350,5841833,5885952,6.51,1,651
000584,110630360,5841833,5885955,6.51,1,651
000584,110630530,5841833,5886086,6.51,1,651
000584,110630530,5841833,5886088,6.51,1,651
000584,110630570,5841833,5886111,6.51,2,1302
000584,110630620,5841833,5886141,6.51,1,651
000584,110630640,5841833,5886145,6.51,1,651
000584,110630700,5841852,5886180,6.51,1,651
000584,110630770,5841852,5886210,6.51,1,651
000584,110630820,5841852,5886256,6.51,4,2604
000584,110630830,5841977,5886268,6.51,4,2604
000584,110630830,5842085,5886268,6.51,1,651
000584,110630830,5843087,5886268,6.51,1,651
000584,110630910,5843087,5886319,6.51,10,6510
000584,110631010,5843087,5886371,6.51,1,651
000584,110633170,5843087,5887438,6.51,1,651
000584,110633170,5843087,5887440,6.51,1,651
000584,110633170,5843087,5887442,6.51,2,1302
000584,110633170,5843234,5887444,6.51,1,651
000584,110633170,5843248,5887444,6.51,1,651
000584,110633200,5843251,5887459,6.51,1,651
000584,110633200,5843252,5887459,6.51,1,651
000584,110633200,5868099,5887459,6.51,47,30597
000584,110633230,5868099,5887481,6.51,1,651
000584,110633460,5868099,5887663,6.51,1,651
000584,110633540,5868099,5887693,6.51,1,651
000584,110633540,5876001,5887693,6.51,1,651
000584,110633560,5882101,5887713,6.51,1,651
000584,110633580,5882101,5887733,6.51,1,651
000584,110633610,5882101,5887755,6.51,1,651
000584,110633700,5882101,5887809,6.51,1,651
000584,110633720,5882101,5887821,6.51,1,651
000584,110633910,5882101,5887933,6.51,1,651
000584,110633920,5882101,5887943,6.51,1,651
000584,110634530,5882101,5888344,6.51,1,651
000584,110636190,5882101,5889114,6.51,2,1302
000584,110823010,5949114,5889121,6.51,2,1302
000584,110823010,5949114,5889147,6.51,2,1302
000584,110823010,5949114,5889166,6.51,2,1302
000584,110823010,5949114,5889292,6.51,2,1302
000584,110823010,5949114,5889294,6.51,2,1302
000584,110823010,5949114,5889365,6.51,1,651
000584,110823010,5949114,5889384,6.51,1,651
000584,110823010,5949114,5890260,6.51,5,3255
000584,110824090,5949733,5890260,6.51,1,651
000584,110836600,5957013,5890260,6.51,1,651
000584,110836600,5957013,5891921,6.51,4,2604
000584,110839350,5957013,5958531,6.51,1,651
000584,110921560,5957013,5982309,6.51,1,651
000584,110951950,5958408,5999298,6.51,1,651
000584,110951950,5958412,5999298,6.51,1,651
000584,110951950,5958414,5999298,6.51,2,1302
000584,110951950,5958416,5999298,6.51,1,651
000584,110951950,5958459,5999298,6.51,2,1302
000584,110951950,5958483,5999298,6.51,1,651
000584,110954250,5958483,6000464,6.51,4,2604
000584,110954250,5963374,6000464,6.51,3,1953
000584,111118340,6043116,6000470,6.51,4,2604
000584,111118340,6043116,6000476,6.51,4,2604
000584,111118340,6043116,6000513,6.51,4,2604
000584,111131210,5804083,6049404,6.5,1,650
000584,111143170,6055820,6000513,6.51,3,1953
000584,111143170,6055820,6000534,6.51,7,4557
000584,111143170,6055820,6000550,6.51,6,3906
000584,111143170,6055820,6017102,6.51,51,33201
000584,111154090,6062302,6017102,6.51,3,1953
000584,111230330,6081047,6051646,6.51,2,1302
000584,111230330,6081049,6051646,6.51,2,1302
000584,111230520,6081205,6052195,6.51,2,1302
000584,111230880,5804083,6081376,6.5,1,650
000584,111231040,6081460,6052195,6.51,2,1302
000584,111231100,6081491,6052195,6.51,2,1302
000584,111231230,6081544,6052195,6.51,1,651
000584,111232600,6082147,6052195,6.51,13,8463
000584,111338380,6114182,5673426,6.52,3,1955
000584,111352400,6082147,6121108,6.51,7,4557
000584,111352400,6082737,6121108,6.51,5,3255
000584,111352400,6082739,6121108,6.51,2,1302
000584,111352400,6083031,6121108,6.51,2,1302
000584,111352400,6092579,6121108,6.51,1,651
000584,111352400,6092580,6121108,6.51,2,1302
000584,111352400,6092587,6121108,6.51,1,651
000584,111352400,6092588,6121108,6.51,1,651
000584,111352400,6093769,6121108,6.51,1,651
000584,111412130,6131297,6121108,6.51,3,1953
000584,111439280,5804083,6144651,6.5,1,650
000584,111500050,6155615,6121108,6.51,75,48825
000584,111503960,6155615,6158169,6.51,34,22134
000584,111503960,6157473,6158169,6.51,1,651
000584,111503960,6157474,6158169,6.51,1,651
000584,111503960,6157792,6158169,6.51,1,651
000584,111503960,6157793,6158169,6.51,3,1953
000584,111503960,6157885,6158169,6.51,3,1953
000584,111503960,5804083,6158169,6.5,1,650
000584,111503960,5805748,6158169,6.5,1,650
000584,111503960,5810578,6158169,6.5,1,650
000584,111503960,5810579,6158169,6.5,1,650
000584,111503960,5814493,6158169,6.5,65,42250
000584,111503960,5835292,6158169,6.5,1,650
000584,111503960,5835293,6158169,6.5,1,650
000584,111503960,5871277,6158169,6.5,20,13000
000584,111503960,5925679,6158169,6.5,1,650
000584,111503960,5946260,6158169,6.5,1,650
000584,111503960,5955401,6158169,6.5,26,16900
000584,111503960,6022646,6158169,6.5,11,7150
000584,111503960,6044226,6158169,6.5,2,1300
000584,111503960,6056805,6158169,6.5,1,650
000584,111503960,6079818,6158169,6.5,24,15600
000584,111528820,6164134,6180062,6.51,7,4557
000584,111538940,6164134,6187150,6.51,1,651
000584,111557440,6164136,6198593,6.51,1,651
000584,111615520,6209100,5673426,6.52,12,7823
000584,111615520,6209100,5688954,6.52,15,9780
000584,111615520,6209100,5849791,6.52,10,6520
000584,111615520,6209100,5885503,6.52,263,171476
000584,111618160,6210575,5885503,6.52,1,652
000584,111618170,6210578,5885503,6.52,6,3911
000584,111618200,6210619,5885503,6.52,1,652
000584,111618620,6210903,5885503,6.52,6,3911
000584,111629140,6216824,5885503,6.52,23,14995
000584,111629140,6216824,5905862,6.52,36,23472
000584,111629140,6216824,6035693,6.52,5,3260
000584,111657350,6232791,5470162,6.53,24,15672
000584,111657620,6216824,6233028,6.52,1,652
000584,111757730,6216824,6266530,6.52,1,652
000584,111809100,6272074,5470162,6.53,8,5224
000584,111809100,6272074,5680664,6.53,1,653
000584,111901320,6300304,5680664,6.53,22,14366
000584,111919990,6310032,5680664,6.53,1,653
000584,112009920,6340643,5680664,6.53,26,16978
000584,112009920,6340643,5787380,6.53,5,3265
000584,112009920,6340643,6250791,6.53,8,5224
000584,112009920,6340643,6283793,6.53,25,16325
000584,112009920,6340643,6298285,6.53,30,19590
000584,112009920,6340643,6316083,6.53,100,65300
000584,112027990,6350263,6343839,6.54,3,1962
000584,112055910,6350263,6365146,6.54,12,7848
000584,112100200,6350263,6367234,6.54,2,1308
000584,112112280,6350263,6373708,6.54,2,1308
000584,112138350,6350263,6388226,6.54,9,5886
000584,112138350,6375774,6388226,6.54,7,4578
000584,112203930,6402445,6388226,6.54,14,9156
000584,112206380,6402445,6403663,6.54,2,1308
000584,112232330,6403557,6417637,6.54,2,1308
000584,112232330,6403558,6417637,6.54,1,654
000584,112232330,6403559,6417637,6.54,1,654
000584,112232330,6403655,6417637,6.54,2,1308
000584,112232330,6403825,6417637,6.54,1,654
000584,112232330,6416504,6417637,6.54,11,7194
000584,112235820,6419648,6417637,6.54,15,9810
000584,112256410,6430922,6417637,6.54,6,3924
000584,112301830,6433875,6417637,6.54,10,6540
000584,112318510,6340643,6443098,6.53,6,3918
000584,112318510,6341812,6443098,6.53,2,1306
000584,112318510,6341825,6443098,6.53,5,3265
000584,112318510,6341830,6443098,6.53,2,1306
000584,112318510,6341835,6443098,6.53,4,2612
000584,112318510,6341969,6443098,6.53,4,2612
000584,112318510,6341975,6443098,6.53,2,1306
000584,112318510,6343853,6443098,6.53,12,7836
000584,112318510,6388617,6443098,6.53,2,1306
000584,112318510,6388626,6443098,6.53,1,653
000584,112318510,6388628,6443098,6.53,1,653
000584,112318510,6412084,6443098,6.53,50,32650
000584,112318510,6419858,6443098,6.53,1,653
000584,112321150,6444545,6443098,6.53,3,1959
000584,112321150,6444547,6443098,6.53,3,1959
000584,112337720,6216824,6453219,6.52,19,12388
000584,112337810,6453256,6443098,6.53,3,1959
000584,112337980,6453362,6443098,6.53,1,653
000584,112412220,6471366,6443098,6.53,2,1306
000584,112412260,6471385,6443098,6.53,2,1306
000584,112412310,6471418,6443098,6.53,4,2612
000584,112413250,6471970,6443098,6.53,9,5877
000584,112413250,6471970,6471955,6.53,1,653
000584,112427340,6479229,6471955,6.53,2,1306
000584,112527630,6216824,6510352,6.52,20,13040
000584,112530430,6511871,6471955,6.53,1,653
000584,112533120,6513052,6471955,6.53,1,653
000584,112559670,6513238,6525951,6.53,1,653
000584,112559670,6514562,6525951,6.53,2,1306
000584,112559670,6514769,6525951,6.53,4,2612
000584,112559670,6514770,6525951,6.53,2,1306
000584,112653930,6553181,6525951,6.53,34,22202
000584,112730460,6570902,6525951,6.53,20,13060
000584,112751370,6580691,6525951,6.53,15,9795
000584,112754090,6581926,6525951,6.53,2,1306
000584,112754140,6581949,6527543,6.53,2,1306
000584,112754190,6581971,6527543,6.53,1,653
000584,112816780,6581971,6592158,6.53,1,653
000584,112816780,6582003,6592158,6.53,4,2612
000584,112816780,6582039,6592158,6.53,1,653
000584,112816780,6582181,6592158,6.53,5,3265
000584,112816780,6583405,6592158,6.53,1,653
000584,112816780,6583406,6592158,6.53,3,1959
000584,112816780,6585885,6592158,6.53,8,5224
