code,time,price,vol,type,order_type,order_no
000584,103612940,6.51,1,2,1,4608300
000584,103615260,6.5,1,2,1,4609870
000584,103615290,6.5,1,2,1,4609886
000584,103615290,6.5,1,2,1,4609888
000584,103618280,6.5,1,2,1,4611881
000584,103618540,6.51,10,2,1,4612117
000584,103619010,6.49,20,2,1,4612612
000584,103621240,6.5,1,2,1,4614069
000584,103626220,6.51,79,2,1,4618107
000584,103627160,6.51,1,2,1,4618728
000584,103636040,6.46,9,2,1,4625165
000584,103636680,6.51,22,2,1,4625661
000584,103643380,6.4,17,2,1,4630563
000584,103644700,6.51,20,2,1,4631467
000584,103645030,6.5,10,2,1,4631676
000584,103645180,6.51,6,2,1,4631816
000584,103647880,6.51,14,2,1,4633995
000584,103648240,6.51,3,2,1,4634310
000584,103648260,6.51,2,2,1,4634325
000584,103648260,6.51,3,2,1,4634328
000584,103648330,6.51,15,2,1,4634392
000584,103648660,6.51,43,2,1,4634797
000584,103649450,6.51,155,2,1,4635822
000584,103651340,6.51,6,2,1,4637102
000584,103651340,6.51,2,2,1,4637104
000584,103654320,6.54,1,2,1,4639296
000584,103655200,6.51,1,2,1,4640057
000584,103700330,6.51,1,2,1,4643571
000584,103700330,6.51,1,2,1,4643574
000584,103705820,6.52,11,2,2,4647606
000584,103706260,6.52,1,2,1,4647886
000584,103706300,6.52,1,2,1,4647910
000584,103716270,6.4,2,2,1,4655613
000584,103718310,6.52,1,2,1,4657016
000584,103718320,6.52,1,2,1,4657020
000584,103722900,6.53,261,2,1,4660396
000584,103723620,6.52,109,2,1,4660861
000584,103724220,6.52,2,2,1,4661294
000584,103724260,6.52,2,2,1,4661332
000584,103724270,6.66,6,2,2,4661335
000584,103724300,6.52,4,2,1,4661355
000584,103724330,6.53,10,2,1,4661366
000584,103724360,6.52,1,2,1,4661392
000584,103724630,6.53,4,2,1,4661615
000584,103729390,6.52,3,2,1,4665046
000584,103731450,6.53,37,2,2,4666705
000584,103733100,6.52,1,2,2,4667805
000584,103733100,6.52,1,2,2,4667807
000584,103733100,6.52,1,2,2,4667809
000584,103733100,6.52,1,2,2,4667811
000584,103733210,6.52,1,2,2,4667889
000584,103733240,6.52,1,2,2,4667922
000584,103733330,6.52,1,2,2,4668018
000584,103733340,6.52,1,2,2,4668030
000584,103733500,6.52,1,2,2,4668167
000584,103733580,6.52,1,2,2,4668256
000584,103733580,6.52,1,2,2,4668259
000584,103733720,6.52,1,2,2,4668355
000584,103733750,6.52,1,2,2,4668376
000584,103733790,6.52,1,2,2,4668404
000584,103733840,6.52,1,2,2,4668433
000584,103733850,6.52,1,2,2,4668436
000584,103733930,6.52,1,2,2,4668496
000584,103733940,6.52,1,2,2,4668506
000584,103734050,6.52,1,2,2,4668600
000584,103734320,6.52,1,2,2,4668765
000584,103737260,6.52,22,2,2,4670537
000584,103739410,6.52,109,2,1,4671808
000584,103742230,6.52,1,2,1,4673835
000584,103742230,6.52,1,2,1,4673836
000584,103745220,6.52,1,2,2,4675933
000584,103745800,6.99,10,2,2,4676430
000584,103748860,6.52,166,2,1,4678539
000584,103751150,6.52,2,2,1,4679853
000584,103751190,6.52,1,2,1,4679878
000584,103751210,6.52,1,2,1,4679888
000584,103754150,6.52,1,2,1,4681770
000584,103801870,6.53,40,2,1,4687264
000584,103801950,6.53,30,2,1,4687315
000584,103803330,6.53,1,2,1,4688236
000584,103805730,6.5,20,2,1,4689806
000584,103806150,6.53,1,2,1,4690041
000584,103810730,6.54,40,2,2,4693466
000584,103813040,6.53,30,2,2,4695027
000584,103815310,6.53,50,2,1,4696774
000584,103816300,6.48,17,2,1,4697567
000584,103819560,6.53,50,2,2,4699763
000584,103824530,6.54,16,2,2,4703193
000584,103825120,6.52,173,2,2,4703600
000584,103827540,6.54,21,2,2,4705347
000584,103828020,6.54,78,2,1,4705702
000584,103828340,6.52,30,2,1,4705950
000584,103830200,6.52,1,2,1,4707297
000584,103830200,6.52,1,2,1,4707298
000584,103830200,6.52,1,2,1,4707303
000584,103830200,6.52,1,2,1,4707304
000584,103830400,6.54,116,2,2,4707478
000584,103832170,6.75,50,2,2,4709017
000584,103833170,6.52,1,2,2,4709666
000584,103833170,6.52,1,2,2,4709668
000584,103833170,6.52,2,2,2,4709670
000584,103833170,6.52,1,2,2,4709672
000584,103833170,6.53,34,2,2,4709674
000584,103833220,6.52,1,2,2,4709717
000584,103833220,6.52,3,2,2,4709719
000584,103833390,6.52,1,2,2,4709847
000584,103833390,6.52,1,2,2,4709849
000584,103833390,6.52,2,2,2,4709856
000584,103833450,6.52,1,2,2,4709902
000584,103833460,6.52,1,2,2,4709904
000584,103833480,6.52,1,2,2,4709944
000584,103833510,6.52,1,2,2,4709972
000584,103833520,6.55,10,2,2,4709979
000584,103833540,6.52,1,2,2,4709992
000584,103833580,6.52,1,2,2,4710040
000584,103833850,6.52,1,2,2,4710274
000584,103836080,6.52,1,2,2,4711782
000584,103836130,6.52,1,2,2,4711824
000584,103836140,6.52,1,2,2,4711828
000584,103836160,6.52,1,2,2,4711858
000584,103836160,6.52,1,2,2,4711860
000584,103836160,6.52,1,2,2,4711862
000584,103836160,6.52,1,2,2,4711864
000584,103836370,6.52,1,2,2,4712027
000584,103836470,6.52,1,2,2,4712157
000584,103836470,6.52,1,2,2,4712159
000584,103836480,6.52,1,2,2,4712171
000584,103836550,6.52,1,2,2,4712235
000584,103836550,6.52,1,2,2,4712241
000584,103836850,6.52,1,2,2,4712468
000584,103836890,6.52,1,2,2,4712513
000584,103838310,6.5,72,2,1,4713383
000584,103839650,6.53,9,2,1,4714440
000584,103842150,6.52,46,2,1,4716146
000584,103842330,6.51,1,2,1,4716302
000584,103844260,6.52,6,2,1,4717861
000584,103845310,6.53,20,2,2,4718525
000584,103851170,6.52,20,2,1,4722849
000584,103854150,6.52,100,2,2,4724788
000584,103855950,6.52,16,2,1,4726014
000584,103900910,6.99,100,1,1,4729478
000584,103901940,6.52,1,2,2,4730362
000584,103902200,6.54,50,2,2,4730568
000584,103902960,6.52,8,2,1,4731129
000584,103906230,6.62,2,2,2,4733282
000584,103919460,6.54,20,2,2,4742332
000584,103925180,6.52,1,2,1,4746264
000584,103927400,6.52,1,2,1,4747669
000584,103927400,6.52,1,2,1,4747670
000584,103930520,6.52,20,2,1,4749877
000584,103930910,6.53,156,2,1,4750190
000584,103933060,6.54,81,2,2,4751605
000584,103933190,6.53,2,2,2,4751699
000584,103933190,6.53,8,2,2,4751701
000584,103933190,6.53,3,2,2,4751703
000584,103933190,6.53,5,2,2,4751705
000584,103933220,6.53,5,2,2,4751737
000584,103933350,6.53,3,2,2,4751866
000584,103933710,6.53,2,2,2,4752143
000584,103933930,6.53,4,2,2,4752344
000584,103933940,6.53,7,2,2,4752347
000584,103937800,6.4,9,2,2,4754967
000584,103945090,6.48,200,2,1,4759977
000584,103945310,6.52,20,2,1,4760231
000584,103946770,6.53,1,2,1,4761522
000584,103948690,6.54,2,2,1,4762777
000584,103948720,6.53,3,2,2,4762805
000584,103956000,6.7,10,2,2,4767791
000584,103956320,6.54,20,2,1,4767997
000584,104002670,6.53,4,2,1,4772783
000584,104005940,6.52,10,2,1,4775189
000584,104008850,6.54,2,2,1,4777003
000584,104009410,6.55,87,2,1,4777523
000584,104012590,6.59,15,2,2,4779674
000584,104015420,6.85,6,2,2,4781535
000584,104025040,6.54,7,2,1,4787850
000584,104026360,6.54,84,2,2,4788743
000584,104027860,6.54,10,2,1,4789864
000584,104052010,6.54,155,2,1,4805408
000584,104054090,6.52,20,2,1,4806714
000584,104054320,6.54,2,2,1,4806861
000584,104054500,6.54,1,2,2,4807003
000584,104054500,6.54,1,2,2,4807005
000584,104055580,6.64,28,2,2,4807846
000584,104057180,6.54,2,2,1,4808748
000584,104057310,6.54,1,2,2,4808866
000584,104057600,6.55,1,2,1,4809173
000584,104057610,6.55,3,2,1,4809198
000584,104100370,6.54,1,2,2,4811236
000584,104100480,6.41,8,2,2,4811357
000584,104101830,6.54,1,2,2,4812452
000584,104105920,6.54,32,2,1,4815188
000584,104106050,6.56,200,2,2,4815289
000584,104108440,6.75,20,2,2,4817092
000584,104110190,6.41,9,2,2,4818385
000584,104114950,6.54,4,2,1,4821472
000584,104116220,6.55,10,2,2,4822420
000584,104117900,6.54,5,2,2,4823482
000584,104121500,6.41,34,2,2,4826102
000584,104123340,6.56,26,2,2,4827193
000584,104124130,6.53,1,2,1,4827685
000584,104124130,6.53,1,2,1,4827690
000584,104124130,6.54,2,2,2,4827691
000584,104127050,6.54,1,2,2,4829690
000584,104127520,6.54,20,2,2,4830041
000584,104128080,6.51,6,2,1,4830433
000584,104130240,6.55,10,2,1,4831742
000584,104133450,6.54,50,2,2,4834225
000584,104133480,6.54,60,2,2,4834239
000584,104135260,6.52,20,2,2,4835680
000584,104137020,6.54,10,2,2,4837046
000584,104138440,6.54,35,2,2,4837973
000584,104139340,6.4,58,2,2,4838542
000584,104139350,6.53,21,2,2,4838558
000584,104140530,6.54,10,2,1,4839499
000584,104142060,5.72,8,2,2,4840498
000584,104142210,6.53,4,2,2,4840621
000584,104142210,6.53,9,2,2,4840626
000584,104142210,6.53,9,2,2,4840627
000584,104142210,6.53,4,2,2,4840630
000584,104142280,6.53,6,2,2,4840700
000584,104142310,6.53,9,2,2,4840725
000584,104142310,6.53,9,2,2,4840726
000584,104143000,6.53,7,2,2,4841234
000584,104146500,6.53,50,2,2,4843702
000584,104150210,6.53,13,2,2,4846524
000584,104155680,6.54,3,2,2,4850471
000584,104204340,6.88,20,2,2,4856837
000584,104210010,6.57,50,2,2,4861059
000584,104210860,6.48,2,2,1,4861590
000584,104212120,6.59,5,2,1,4862449
000584,104213530,6.48,84,2,1,4863548
000584,104215170,6.52,1,2,1,4864596
000584,104216060,6.52,30,2,2,4865427
000584,104216580,6.53,27,2,1,4865755
000584,104225010,6.75,34,2,2,4871579
000584,104230210,6.52,1,2,1,4875295
000584,104241420,6.52,15,2,1,4883258
000584,104243800,6.54,10,2,2,4885043
000584,104244810,6.6,10,2,2,4885677
000584,104251550,6.51,4,2,1,4890588
000584,104252020,6.53,7,2,2,4890954
000584,104253640,6.74,28,2,2,4892010
000584,104255940,6.95,30,2,2,4893671
000584,104301670,6.53,1,2,2,4898197
000584,104304070,6.62,10,2,2,4900297
000584,104310830,6.61,20,2,2,4905163
000584,104312120,6.52,1,2,1,4906024
000584,104312670,6.99,7,2,2,4906537
000584,104323880,6.49,13,2,1,4914485
000584,104326070,6.52,56,2,1,4916131
000584,104335570,6.8,9,2,2,4923186
000584,104356330,6.53,16,2,2,4938769
000584,104357280,6.53,71,2,1,4939484
000584,104357470,6.53,46,2,1,4939717
000584,104400190,6.52,1,2,1,4942128
000584,104400320,6.53,2,2,1,4942258
000584,104400320,6.53,4,2,1,4942259
000584,104400920,6.52,5,2,2,4942904
000584,104400990,6.53,6,2,1,4943007
000584,104408770,6.51,1,2,1,4949451
000584,104411770,6.65,10,2,2,4951901
000584,104426550,6.53,56,2,1,4963914
000584,104427180,6.6,3,2,2,4964287
000584,104433500,6.7,300,2,2,4969483
000584,104435210,6.56,1,2,1,4970795
000584,104436330,6.53,1,2,1,4971594
000584,104454580,6.54,10,2,2,4986280
000584,104512310,6.53,2,2,1,5001171
000584,104512310,6.53,1,2,1,5001172
000584,104512310,6.53,1,2,1,5001176
000584,104512320,6.53,1,2,1,5001184
000584,104513290,6.53,13,2,2,5002217
000584,104518240,6.63,20,2,2,5006181
000584,104527650,6.46,30,2,1,5014523
000584,104527760,6.53,100,2,1,5014641
000584,104535210,6.53,1,2,1,5020715
000584,104542950,6.54,10,2,2,5027301
000584,104551090,6.64,5,2,2,5034438
000584,104552780,6.5,50,2,1,5036117
000584,104559330,6.53,5,2,1,5042406
000584,104601480,6.53,1,2,2,5044774
000584,104603180,6.56,1,2,1,5046417
000584,104605780,6.5,2,2,1,5048788
000584,104607570,6.63,5,2,2,5050601
000584,104615210,6.5,10,2,1,5057535
000584,104620520,6.48,10,2,1,5062008
000584,104644220,6.66,20,2,2,5081841
000584,104646420,6.54,5,2,1,5083640
000584,104649550,6.8,50,2,2,5086087
000584,104655720,6.54,119,2,2,5091074
000584,104700170,6.7,10,2,2,5094548
000584,104701030,6.54,10,2,1,5095420
000584,104706400,6.51,10,2,1,5100107
000584,104708300,6.55,20,2,2,5101613
000584,104710770,6.54,1200,2,1,5103671
000584,104712090,6.55,3,2,1,5104634
000584,104712120,6.55,2,2,1,5104651
000584,104712130,6.55,1,2,1,5104664
000584,104712130,6.54,1,2,1,5104669
000584,104712140,6.54,1,2,1,5104673
000584,104712140,6.54,4,2,1,5104691
000584,104712140,6.54,1,2,1,5104695
000584,104712140,6.54,1,2,1,5104697
000584,104712160,6.55,2,2,1,5104709
000584,104712190,6.55,4,2,1,5104758
000584,104712200,6.55,2,2,1,5104761
000584,104712200,6.54,5,2,1,5104768
000584,104712200,6.55,2,2,1,5104769
000584,104712200,6.54,2,2,1,5104771
000584,104712250,6.55,3,2,1,5104827
000584,104712340,6.55,1,2,1,5104905
000584,104712590,6.55,6,2,1,5105189
000584,104714530,6.54,3,2,2,5106628
000584,104715420,6.55,3,2,1,5107327
000584,104727960,6.55,400,2,1,5117701
000584,104731940,6.55,86,2,1,5121378
000584,104733140,6.55,2,2,1,5122411
000584,104735200,6.58,1,2,1,5124552
000584,104737880,6.66,50,2,2,5127017
000584,104740940,6.56,300,2,1,5130248
000584,104744150,6.55,150,2,1,5133471
000584,104745130,6.56,5,2,1,5134274
000584,104745710,6.56,30,2,2,5135202
000584,104747180,6.47,30,2,1,5136523
000584,104747250,6.56,150,2,1,5136575
000584,104748130,6.56,3,2,1,5137337
000584,104748130,6.56,7,2,1,5137339
000584,104748140,6.56,1,2,1,5137343
000584,104748180,6.56,1,2,1,5137374
000584,104748180,6.56,2,2,1,5137378
000584,104748240,6.56,4,2,1,5137448
000584,104748400,6.56,10,2,1,5137622
000584,104748540,6.56,6,2,1,5137775
000584,104749180,6.56,85,2,1,5138472
000584,104752860,6.46,40,2,1,5142196
000584,104753020,6.55,9,2,2,5142315
000584,104753260,6.56,10,2,2,5142515
000584,104756750,6.56,23,2,2,5145926
000584,104757860,6.95,92,2,2,5147123
000584,104759310,6.57,21,2,1,5148647
000584,104801430,6.57,1,2,2,5150949
000584,104803020,6.57,1200,2,1,5152392
000584,104803100,6.56,51,2,2,5152499
000584,104803740,6.56,70,2,2,5153150
000584,104805100,6.56,10,2,2,5154664
000584,104805280,6.43,45,2,2,5154795
000584,104806300,6.57,1,2,1,5155672
000584,104815170,6.58,54,2,1,5164135
000584,104815190,6.57,1,2,1,5164157
000584,104815440,6.58,1,2,1,5164406
000584,104815440,6.58,6,2,1,5164408
000584,104815440,6.58,2,2,1,5164411
000584,104818150,6.57,23,2,2,5166763
000584,104818890,6.57,5,2,2,5167476
000584,104819660,6.58,30,2,2,5168120
000584,104821180,6.57,20,2,2,5169421
000584,104826200,6.6,3,2,2,5174095
000584,104827100,6.56,30,2,1,5175061
000584,104827190,6.57,36,2,2,5175142
000584,104827250,6.57,10,2,2,5175183
000584,104827330,6.65,385,2,2,5175246
000584,104827370,6.57,56,2,2,5175300
000584,104828250,6.58,10,2,2,5176337
000584,104828760,6.57,255,2,2,5176767
000584,104830100,6.58,6,2,1,5177785
000584,104830120,6.57,4,2,2,5177801
000584,104830170,6.57,6,2,2,5177839
000584,104830180,6.57,4,2,2,5177843
000584,104830180,6.57,23,2,2,5177845
000584,104830210,6.57,13,2,2,5177903
000584,104830370,6.57,48,2,2,5178080
000584,104830440,6.57,2,2,2,5178167
000584,104831130,6.57,1,2,2,5178907
000584,104832310,6.57,20,2,2,5179922
000584,104832680,6.58,51,2,1,5180355
000584,104832710,6.57,58,2,2,5180393
000584,104832850,6.62,10,2,2,5180488
000584,104835190,6.56,1,2,1,5182899
000584,104839550,6.64,38,2,2,5186705
000584,104841350,6.57,21,2,2,5188303
000584,104842420,6.56,31,2,2,5189315
000584,104844480,6.57,100,2,2,5191021
000584,104844610,6.53,20,2,1,5191107
000584,104845490,6.57,16,2,2,5191809
000584,104846370,6.66,10,2,2,5192641
000584,104846610,6.59,5,2,2,5192866
000584,104847930,6.56,1,2,2,5193798
000584,104847950,6.43,22,2,1,5193819
000584,104851710,6.57,12,2,1,5197043
000584,104854290,6.55,1,2,1,5198919
000584,104855970,6.56,115,2,2,5200459
000584,104858790,6.55,26,2,1,5202833
000584,104902170,6.56,50,2,2,5205836
000584,104907340,6.55,67,2,2,5210052
000584,104907440,6.58,138,2,2,5210141
000584,104908310,6.56,14,2,1,5210977
000584,104909960,6.56,18,2,2,5212327
000584,104913460,6.61,8,2,2,5215089
000584,104917680,6.62,15,2,2,5218140
000584,104920090,6.62,3,2,2,5219880
000584,104921360,6.55,200,2,1,5220766
000584,104921980,6.61,50,2,2,5221349
000584,104923700,6.57,5,2,2,5222643
000584,104926560,6.47,5,2,1,5224822
000584,104926560,6.69,10,2,2,5224823
000584,104926810,6.59,2,2,2,5225058
000584,104931680,6.57,26,2,2,5228707
000584,104932470,6.55,20,2,1,5229221
000584,104934850,6.55,1,2,2,5230888
000584,104937820,6.56,200,2,2,5233073
000584,104939720,6.55,10,2,1,5234529
000584,104940980,6.48,200,2,1,5235537
000584,104942020,6.99,15,2,2,5236354
000584,104947910,6.55,60,2,2,5240638
000584,104952230,6.6,20,2,2,5243868
000584,104953300,6.56,1,2,2,5244533
000584,104956210,6.55,10,2,2,5246524
000584,104956860,6.6,10,2,2,5246904
000584,104957880,6.51,30,2,1,5247672
000584,104958310,6.55,100,2,2,5248011
000584,104959040,6.69,10,2,2,5248576
000584,105000330,6.51,30,2,1,5249603
000584,105001430,6.55,1,2,2,5250621
000584,105002830,6.55,35,2,2,5251728
000584,105003030,6.55,58,2,2,5251862
000584,105003470,6.55,158,2,2,5252175
000584,105003490,6.54,20,2,1,5252217
000584,105006160,6.54,1,2,1,5254029
000584,105012820,6.54,16,2,2,5258861
000584,105015280,6.64,20,2,2,5260628
000584,105018730,6.55,22,2,2,5263237
000584,105018940,6.55,53,2,2,5263412
000584,105021040,6.55,5,2,2,5264754
000584,105023730,6.55,116,2,2,5266757
000584,105025740,6.55,90,2,2,5268346
000584,105025930,6.55,10,2,2,5268450
000584,105025970,6.55,82,2,2,5268480
000584,105026640,6.57,50,2,2,5268998
000584,105028690,6.62,2,2,2,5270623
000584,105032770,6.63,30,2,2,5273478
000584,105038080,6.55,200,2,1,5277515
000584,105039100,6.54,2,2,1,5278255
000584,105042450,6.56,1,2,2,5280711
000584,105045630,6.58,60,2,2,5283301
000584,105045720,6.55,458,2,1,5283357
000584,105046190,6.75,300,2,2,5283706
000584,105048290,6.55,2,2,1,5285166
000584,105048330,6.55,1,2,1,5285183
000584,105057680,6.55,3,2,2,5291811
000584,105105390,6.58,2,2,2,5297268
000584,105105420,6.55,21,2,1,5297289
000584,105107280,6.56,10,2,2,5298615
000584,105107590,6.59,1,2,2,5298820
000584,105112910,6.7,3,2,2,5302690
000584,105113590,6.56,4,2,1,5303134
000584,105115170,6.56,1,2,1,5304198
000584,105116800,6.72,40,2,2,5305386
000584,105118230,6.56,2,2,1,5306218
000584,105121170,6.55,2,2,1,5308255
000584,105121180,6.56,6,2,1,5308262
000584,105121530,6.99,17,2,2,5308576
000584,105122360,6.58,80,2,2,5309315
000584,105122490,6.57,260,2,2,5309405
000584,105128060,6.55,20,2,2,5313264
000584,105135050,6.58,10,2,2,5317881
000584,105136590,6.66,4,2,2,5318869
000584,105140200,6.55,1,2,1,5321208
000584,105143480,6.85,9,2,2,5323516
000584,105143540,6.79,25,2,2,5323541
000584,105143950,6.56,13,2,2,5323821
000584,105147250,6.49,116,2,1,5325934
000584,105201050,6.57,5,2,2,5334752
000584,105204590,6.62,2,2,2,5337270
000584,105210230,6.58,1,2,1,5341069
000584,105215420,6.56,11,2,2,5344212
000584,105227190,6.68,100,2,2,5351751
000584,105231940,6.59,1,2,2,5354992
000584,105237830,6.56,12,2,2,5358920
000584,105239350,6.5,30,2,2,5360018
000584,105240480,6.55,13,2,2,5360956
000584,105242340,6.55,5,2,2,5362265
000584,105243450,6.6,3,2,2,5363126
000584,105253690,6.55,1,2,1,5370446
000584,105255570,6.64,115,2,2,5372077
000584,105256120,6.64,10,2,2,5372459
000584,105300120,6.55,10,2,2,5375601
000584,105300260,6.55,13,2,2,5375823
000584,105301150,6.55,1,2,2,5376860
000584,105303180,6.55,10,2,2,5378449
000584,105304610,6.55,10,2,2,5379685
000584,105304630,6.56,65,2,2,5379708
000584,105306170,6.55,4,2,2,5380667
000584,105306600,6.55,4,2,2,5381027
000584,105306700,6.55,6,2,2,5381151
000584,105306730,6.55,56,2,2,5381180
000584,105309250,6.55,1,2,1,5383012
000584,105311570,6.55,57,2,2,5384991
000584,105311740,6.55,20,2,2,5385104
000584,105320490,6.55,200,2,2,5391675
000584,105327840,6.48,8,2,2,5397197
000584,105334130,6.55,15,2,1,5401472
000584,105334260,6.51,2,2,1,5401599
000584,105335250,6.54,5,2,2,5402294
000584,105337200,6.58,100,2,2,5403629
000584,105344730,6.54,26,2,2,5408338
000584,105345440,6.53,1,2,2,5408801
000584,105354340,6.55,15,2,2,5414280
000584,105354410,6.59,20,2,2,5414338
000584,105355250,6.54,350,2,2,5415023
000584,105355320,6.97,7,2,2,5415049
000584,105355910,6.53,31,2,2,5415384
000584,105355910,6.53,31,2,2,5415386
000584,105355910,6.53,96,2,2,5415388
000584,105357480,6.54,33,2,2,5416323
000584,105357480,6.54,369,2,2,5416325
000584,105358130,6.54,12,2,2,5416751
000584,105359030,6.54,158,2,2,5417177
000584,105359150,6.54,150,2,2,5417283
000584,105400230,6.53,2,2,2,5417979
000584,105400240,6.54,5,2,1,5417987
000584,105410390,6.53,46,2,2,5425109
000584,105416080,6.53,11,2,2,5429285
000584,105420470,6.53,7,2,2,5432170
000584,105427830,6.56,27,2,2,5437015
000584,105428790,6.53,5,2,1,5437581
000584,105431730,6.56,5,2,2,5439298
000584,105436390,6.52,2,2,1,5442282
000584,105436940,6.5,40,2,2,5442727
000584,105439200,6.53,4,2,2,5444048
000584,105440230,6.53,1,2,1,5444756
000584,105456760,6.51,10,2,1,5455587
000584,105501070,6.53,1,2,2,5458952
000584,105502200,6.57,146,2,2,5459721
000584,105503170,6.53,3,2,2,5460328
000584,105506230,6.53,7,2,2,5462340
000584,105506240,6.53,4,2,2,5462344
000584,105506430,6.53,23,2,2,5462489
000584,105506430,6.53,6,2,2,5462490
000584,105506430,6.53,13,2,2,5462494
000584,105511240,6.65,20,2,2,5465834
000584,105511330,6.49,30,2,1,5465952
000584,105517730,6.53,40,2,2,5470162
000584,105517810,6.58,97,2,2,5470201
000584,105520070,6.99,2,2,2,5471793
000584,105524200,6.49,5,2,1,5474398
000584,105528890,6.63,40,2,2,5477289
000584,105541180,6.53,2,2,1,5485332
000584,105546720,6.65,207,2,2,5489074
000584,105547660,6.64,10,2,2,5489638
000584,105550090,6.61,20,2,2,5491279
000584,105551900,6.48,18,2,1,5492460
000584,105603470,6.66,20,2,2,5499803
000584,105609660,6.5,2,2,1,5504042
000584,105612700,6.51,10,2,1,5506083
000584,105615210,6.52,1,2,1,5507573
000584,105616810,6.55,5,2,2,5508651
000584,105617070,6.53,11,2,1,5508825
000584,105620300,6.52,56,2,1,5510894
000584,105637070,6.47,2,2,1,5521464
000584,105639280,6.52,1,2,1,5522706
000584,105639340,6.52,1,2,1,5522788
000584,105644890,6.46,8,2,2,5526689
000584,105652650,6.52,15,2,2,5532225
000584,105657070,6.52,10,2,2,5535084
000584,105701070,6.52,1,2,2,5537851
000584,105711150,6.52,17,2,2,5544550
000584,105712220,6.52,7,2,2,5545174
000584,105712220,6.52,1,2,2,5545179
000584,105712240,6.52,2,2,2,5545197
000584,105712300,6.52,4,2,2,5545234
000584,105712300,6.52,31,2,2,5545239
000584,105714430,6.52,20,2,2,5546702
000584,105715340,6.51,27,2,1,5547159
000584,105715510,6.53,20,2,1,5547320
000584,105718920,6.9,47,2,2,5549506
000584,105720330,6.53,10,2,2,5550270
000584,105732940,6.5,5,2,1,5558045
000584,105733280,6.51,10,2,1,5558228
000584,105743450,6.49,20,2,1,5564879
000584,105744740,6.5,71,2,2,5565542
000584,105745150,6.51,1,2,1,5565759
000584,105804490,6.51,99,2,2,5577708
000584,105806090,6.51,4,2,1,5578758
000584,105806300,6.51,15,2,1,5578909
000584,105809300,6.51,3,2,1,5580773
000584,105812090,6.51,1,2,1,5582456
000584,105815400,6.51,1,2,1,5584491
000584,105816670,6.52,5,2,2,5585242
000584,105824590,6.5,80,2,2,5589753
000584,105828060,6.51,33,2,1,5591961
000584,105840700,6.51,17,2,1,5599201
000584,105841970,6.53,20,2,2,5599845
000584,105842260,6.51,1,2,1,5600045
000584,105842260,6.51,4,2,1,5600046
000584,105855110,6.52,50,2,1,5607738
000584,105858940,6.51,10,2,2,5609768
000584,105901140,5.72,1,2,2,5611116
000584,105906340,6.52,20,2,2,5614372
000584,105906900,6.52,5,2,1,5614771
000584,105907620,6.53,8,2,1,5615190
000584,105932650,6.46,7,2,2,5629800
000584,105933290,6.51,30,2,1,5630184
000584,105941100,6.47,116,2,1,5634849
000584,105942210,6.51,6,2,1,5635432
000584,105942210,6.51,1,2,1,5635434
000584,105942220,6.51,1,2,1,5635436
000584,105942220,6.51,1,2,1,5635437
000584,105942220,6.51,1,2,1,5635438
000584,105945350,6.79,21,2,2,5637209
000584,110002720,6.5,30,2,1,5647478
000584,110015740,6.53,19,2,2,5655144
000584,110040860,6.52,22,2,2,5673426
000584,110042970,6.85,5,2,2,5675196
000584,110043300,6.57,8,2,2,5675462
000584,110049570,6.56,30,2,2,5680172
000584,110050320,6.53,50,2,2,5680664
000584,110055510,6.51,57,2,2,5684714
000584,110100650,6.52,15,2,2,5688954
000584,110101980,6.44,7,2,2,5690191
000584,110102220,6.99,101,2,2,5690324
000584,110112280,6.46,6,2,1,5697950
000584,110126460,6.53,30,2,2,5707473
000584,110131160,6.51,100,2,1,5710631
000584,110132380,6.58,2,2,2,5711332
000584,110133390,6.51,4,2,1,5712036
000584,110133390,6.51,2,2,1,5712038
000584,110142090,6.51,30,2,2,5717560
000584,110143640,6.51,19,2,2,5718755
000584,110147300,6.51,10,2,2,5721140
000584,110201410,6.51,6,2,1,5730427
000584,110210880,6.51,21,2,2,5736498
000584,110213040,6.51,30,2,2,5737760
000584,110213550,6.52,100,2,2,5738040
000584,110230010,6.5,50,2,2,5748094
000584,110230010,6.5,1,2,1,5748099
000584,110231080,6.5,11,2,2,5748798
000584,110232240,6.47,20,2,1,5749511
000584,110235690,6.5,3,2,1,5751669
000584,110235820,6.43,7,2,2,5751746
000584,110241160,6.51,50,2,2,5755179
000584,110306300,6.5,2,2,1,5770115
000584,110306320,6.5,1,2,1,5770154
000584,110309290,6.5,100,2,2,5771893
000584,110310520,6.51,17,2,2,5772662
000584,110312090,6.5,20,2,2,5773488
000584,110313910,6.59,5,2,2,5774533
000584,110321190,6.5,10,2,1,5778644
000584,110321350,6.57,5,2,2,5778758
000584,110328490,6.55,5,2,2,5782779
000584,110331930,6.51,10,2,1,5784839
000584,110334230,6.5,24,2,1,5786144
000584,110336140,6.35,10,2,1,5787089
000584,110336250,6.5,2,2,1,5787149
000584,110336250,6.49,3,2,1,5787151
000584,110336260,6.5,1,2,1,5787156
000584,110336640,6.53,5,2,2,5787380
000584,110337060,6.49,33,2,2,5787615
000584,110339350,6.5,5,2,2,5788846
000584,110341660,6.49,10,2,1,5790024
000584,110349940,6.48,14,2,1,5794681
000584,110351370,6.49,1,2,1,5795438
000584,110403350,6.49,300,2,1,5802397
000584,110403360,6.5,2,2,1,5802402
000584,110403360,6.49,1,2,1,5802404
